Date,Close
1/5/2015 16:00:00,50.22
1/6/2015 16:00:00,49.23
1/7/2015 16:00:00,49.97
1/8/2015 16:00:00,49.24
1/9/2015 16:00:00,48.82
1/12/2015 16:00:00,48.21
1/13/2015 16:00:00,48.28
1/14/2015 16:00:00,47.45
1/15/2015 16:00:00,47.21
1/16/2015 16:00:00,47.68
1/20/2015 16:00:00,47.2
1/21/2015 16:00:00,47.7
1/22/2015 16:00:00,48.08
1/23/2015 16:00:00,47.87
1/26/2015 16:00:00,48.29
1/27/2015 16:00:00,48.28
1/28/2015 16:00:00,47.49
1/29/2015 16:00:00,47.92
1/30/2015 16:00:00,46.63
2/2/2015 16:00:00,48.17
2/3/2015 16:00:00,48.76
2/4/2015 16:00:00,46.15
2/5/2015 16:00:00,48.68
2/6/2015 16:00:00,47.56
2/9/2015 16:00:00,47.38
2/10/2015 16:00:00,47.58
2/11/2015 16:00:00,46.92
2/12/2015 16:00:00,47.44
2/13/2015 16:00:00,48.1
2/17/2015 16:00:00,47.77
2/18/2015 16:00:00,47.71
2/19/2015 16:00:00,47.78
2/20/2015 16:00:00,48.15
2/23/2015 16:00:00,48.26
2/24/2015 16:00:00,48.65
2/25/2015 16:00:00,48.1
2/26/2015 16:00:00,47.55
2/27/2015 16:00:00,47.88
3/2/2015 16:00:00,47.85
3/3/2015 16:00:00,47.52
3/4/2015 16:00:00,47.08
3/5/2015 16:00:00,47.48
3/6/2015 16:00:00,46.25
3/9/2015 16:00:00,46.39
3/10/2015 16:00:00,45.52
3/11/2015 16:00:00,45.5
3/12/2015 16:00:00,46.64
3/13/2015 16:00:00,46.3
3/16/2015 16:00:00,46.49
3/17/2015 16:00:00,46.25
3/18/2015 16:00:00,47.17
3/19/2015 16:00:00,46.49
3/20/2015 16:00:00,46.95
3/23/2015 16:00:00,47.13
3/24/2015 16:00:00,46.96
3/25/2015 16:00:00,46.71
3/26/2015 16:00:00,46.3
3/27/2015 16:00:00,46.46
3/30/2015 16:00:00,47.42
3/31/2015 16:00:00,47.4
4/1/2015 16:00:00,47.43
4/2/2015 16:00:00,47.35
4/6/2015 16:00:00,48.33
4/7/2015 16:00:00,48.16
4/8/2015 16:00:00,48.33
4/9/2015 16:00:00,47.9
4/10/2015 16:00:00,47.96
4/13/2015 16:00:00,47.88
4/14/2015 16:00:00,48.01
4/15/2015 16:00:00,48.4
4/16/2015 16:00:00,48.3
4/17/2015 16:00:00,48.28
4/20/2015 16:00:00,48.3
4/21/2015 16:00:00,47.94
4/22/2015 16:00:00,48.1
4/23/2015 16:00:00,48.27
4/24/2015 16:00:00,48.21
4/27/2015 16:00:00,48.61
4/28/2015 16:00:00,48.78
4/29/2015 16:00:00,48.95
4/30/2015 16:00:00,48.88
5/1/2015 16:00:00,49.78
5/4/2015 16:00:00,50.32
5/5/2015 16:00:00,50.35
5/6/2015 16:00:00,49.94
5/7/2015 16:00:00,50.32
5/8/2015 16:00:00,51.25
5/11/2015 16:00:00,51.6
5/12/2015 16:00:00,51.92
5/13/2015 16:00:00,52.16
5/14/2015 16:00:00,52.88
5/15/2015 16:00:00,53.04
5/18/2015 16:00:00,53.13
5/19/2015 16:00:00,52.52
5/20/2015 16:00:00,52.43
5/21/2015 16:00:00,52.92
5/22/2015 16:00:00,52.67
5/26/2015 16:00:00,52.15
5/27/2015 16:00:00,53.17
5/28/2015 16:00:00,52.66
5/29/2015 16:00:00,52.85
6/1/2015 16:00:00,53.03
6/2/2015 16:00:00,52.76
6/3/2015 16:00:00,52.46
6/4/2015 16:00:00,51.39
6/5/2015 16:00:00,51.01
6/8/2015 16:00:00,51.01
6/9/2015 16:00:00,51.01
6/10/2015 16:00:00,52.21
6/11/2015 16:00:00,52.06
6/12/2015 16:00:00,51.91
6/15/2015 16:00:00,51.27
6/16/2015 16:00:00,51.45
6/17/2015 16:00:00,50.94
6/18/2015 16:00:00,51.37
6/19/2015 16:00:00,51.5
6/22/2015 16:00:00,51.99
6/23/2015 16:00:00,52
6/24/2015 16:00:00,51.45
6/25/2015 16:00:00,50.7
6/26/2015 16:00:00,49.57
6/29/2015 16:00:00,48.45
6/30/2015 16:00:00,48.22
7/1/2015 16:00:00,48.64
7/2/2015 16:00:00,48.65
7/6/2015 16:00:00,48.09
7/7/2015 16:00:00,48.14
7/8/2015 16:00:00,47.51
7/9/2015 16:00:00,47.09
7/10/2015 16:00:00,47.21
7/13/2015 16:00:00,47.5
7/14/2015 16:00:00,47.79
7/15/2015 16:00:00,47.46
7/16/2015 16:00:00,47.85
7/17/2015 16:00:00,48.02
7/20/2015 16:00:00,48.04
7/21/2015 16:00:00,47.49
7/22/2015 16:00:00,47.68
7/23/2015 16:00:00,48.02
7/24/2015 16:00:00,47.19
7/27/2015 16:00:00,47.26
7/28/2015 16:00:00,48.35
7/29/2015 16:00:00,48.13
7/30/2015 16:00:00,47.82
7/31/2015 16:00:00,47.42
8/3/2015 16:00:00,47.7
8/4/2015 16:00:00,48.41
8/5/2015 16:00:00,48.22
8/6/2015 16:00:00,47.95
8/7/2015 16:00:00,46.42
8/10/2015 16:00:00,46.53
8/11/2015 16:00:00,46.07
8/12/2015 16:00:00,46.89
8/13/2015 16:00:00,47.51
8/14/2015 16:00:00,47.2
8/17/2015 16:00:00,47.51
8/18/2015 16:00:00,47.68
8/19/2015 16:00:00,46.72
8/20/2015 16:00:00,46.2
8/21/2015 16:00:00,45.12
8/24/2015 16:00:00,43.55
8/25/2015 16:00:00,43.01
8/26/2015 16:00:00,43.99
8/27/2015 16:00:00,44.83
8/28/2015 16:00:00,44.65
8/31/2015 16:00:00,44.99
9/1/2015 16:00:00,43.34
9/2/2015 16:00:00,43.62
9/3/2015 16:00:00,43.75
9/4/2015 16:00:00,42.9
9/8/2015 16:00:00,43.7
9/9/2015 16:00:00,42.99
9/10/2015 16:00:00,43.06
9/11/2015 16:00:00,42.82
9/14/2015 16:00:00,42.93
9/15/2015 16:00:00,43.47
9/16/2015 16:00:00,44.19
9/17/2015 16:00:00,44.25
9/18/2015 16:00:00,43.23
9/21/2015 16:00:00,43.38
9/22/2015 16:00:00,42.45
9/23/2015 16:00:00,42.06
9/24/2015 16:00:00,42.02
9/25/2015 16:00:00,42.5
9/28/2015 16:00:00,41.09
9/29/2015 16:00:00,41.02
9/30/2015 16:00:00,41.45
10/1/2015 16:00:00,41.46
10/2/2015 16:00:00,42.42
10/5/2015 16:00:00,43.64
10/6/2015 16:00:00,43.64
10/7/2015 16:00:00,44.31
10/8/2015 16:00:00,45.13
10/9/2015 16:00:00,45.42
10/12/2015 16:00:00,45.44
10/13/2015 16:00:00,44.92
10/14/2015 16:00:00,44.96
10/15/2015 16:00:00,45.56
10/16/2015 16:00:00,45.96
10/19/2015 16:00:00,45.97
10/20/2015 16:00:00,45.7
10/21/2015 16:00:00,45.29
10/22/2015 16:00:00,46.7
10/23/2015 16:00:00,46.89
10/26/2015 16:00:00,46.39
10/27/2015 16:00:00,46.24
10/28/2015 16:00:00,46.8
10/29/2015 16:00:00,45.53
10/30/2015 16:00:00,45.66
11/2/2015 16:00:00,46.28
11/3/2015 16:00:00,43.15
11/4/2015 16:00:00,43.02
11/5/2015 16:00:00,43.07
11/6/2015 16:00:00,42.13
11/9/2015 16:00:00,41.52
11/10/2015 16:00:00,40.63
11/11/2015 16:00:00,40.51
11/12/2015 16:00:00,38.51
11/13/2015 16:00:00,37.76
11/16/2015 16:00:00,38.24
11/17/2015 16:00:00,37.2
11/18/2015 16:00:00,37.41
11/19/2015 16:00:00,36.43
11/20/2015 16:00:00,35.83
11/23/2015 16:00:00,36.72
11/24/2015 16:00:00,36.04
11/25/2015 16:00:00,36.47
11/27/2015 16:00:00,36.46
11/30/2015 16:00:00,36.49
12/1/2015 16:00:00,36.7
12/2/2015 16:00:00,36.52
12/3/2015 16:00:00,35.61
12/4/2015 16:00:00,35.97
12/7/2015 16:00:00,35.41
12/8/2015 16:00:00,35.27
12/9/2015 16:00:00,35.41
12/10/2015 16:00:00,35.09
12/11/2015 16:00:00,34.22
12/14/2015 16:00:00,34.18
12/15/2015 16:00:00,34.86
12/16/2015 16:00:00,35.4
12/17/2015 16:00:00,34.29
12/18/2015 16:00:00,35
12/21/2015 16:00:00,35.31
12/22/2015 16:00:00,36.41
12/23/2015 16:00:00,36.68
12/24/2015 16:00:00,36.65
12/28/2015 16:00:00,36.5
12/29/2015 16:00:00,37.09
12/30/2015 16:00:00,36.88
12/31/2015 16:00:00,36.68
1/4/2016 16:00:00,35.84
1/5/2016 16:00:00,36.24
1/6/2016 16:00:00,35.36
1/7/2016 16:00:00,34.52
1/8/2016 16:00:00,34.39
1/11/2016 16:00:00,34.16
1/12/2016 16:00:00,34.27
1/13/2016 16:00:00,33.47
1/14/2016 16:00:00,33.36
1/15/2016 16:00:00,31.51
1/19/2016 16:00:00,30.51
1/20/2016 16:00:00,31.29
1/21/2016 16:00:00,31.92
1/22/2016 16:00:00,33.23
1/25/2016 16:00:00,32.43
1/26/2016 16:00:00,33.63
1/27/2016 16:00:00,33.74
1/28/2016 16:00:00,34.7
1/29/2016 16:00:00,35.35
2/1/2016 16:00:00,35.46
2/2/2016 16:00:00,32.36
2/3/2016 16:00:00,33.44
2/4/2016 16:00:00,34.25
2/5/2016 16:00:00,34.07
2/8/2016 16:00:00,33.3
2/9/2016 16:00:00,33.58
2/10/2016 16:00:00,33.18
2/11/2016 16:00:00,31.63
2/12/2016 16:00:00,32.45
2/16/2016 16:00:00,33.62
2/17/2016 16:00:00,33.4
2/18/2016 16:00:00,33.9
2/19/2016 16:00:00,32.65
2/22/2016 16:00:00,33.79
2/23/2016 16:00:00,33.79
2/24/2016 16:00:00,33.85
2/25/2016 16:00:00,34.62
2/26/2016 16:00:00,34.79
2/29/2016 16:00:00,34.96
3/1/2016 16:00:00,35.48
3/2/2016 16:00:00,35.83
3/3/2016 16:00:00,36.83
3/4/2016 16:00:00,37.65
3/7/2016 16:00:00,37.14
3/8/2016 16:00:00,36.03
3/9/2016 16:00:00,36.06
3/10/2016 16:00:00,35.77
3/11/2016 16:00:00,36.6
3/14/2016 16:00:00,36.71
3/15/2016 16:00:00,36.56
3/16/2016 16:00:00,37.46
3/17/2016 16:00:00,38.2
3/18/2016 16:00:00,38.07
3/21/2016 16:00:00,38.17
3/22/2016 16:00:00,37.61
3/23/2016 16:00:00,36.6
3/24/2016 16:00:00,36.47
3/28/2016 16:00:00,36.35
3/29/2016 16:00:00,36.87
3/30/2016 16:00:00,36.62
3/31/2016 16:00:00,36.31
4/1/2016 16:00:00,36.47
4/4/2016 16:00:00,36.04
4/5/2016 16:00:00,35.11
4/6/2016 16:00:00,35.54
4/7/2016 16:00:00,35.72
4/8/2016 16:00:00,36.09
4/11/2016 16:00:00,36
4/12/2016 16:00:00,36.83
4/13/2016 16:00:00,37.14
4/14/2016 16:00:00,36.59
4/15/2016 16:00:00,37.3
4/18/2016 16:00:00,37.71
4/19/2016 16:00:00,38.23
4/20/2016 16:00:00,38.87
4/21/2016 16:00:00,38.35
4/22/2016 16:00:00,39.62
4/25/2016 16:00:00,39.26
4/26/2016 16:00:00,39.73
4/27/2016 16:00:00,39.91
4/28/2016 16:00:00,40.07
4/29/2016 16:00:00,39.94
5/2/2016 16:00:00,40.26
5/3/2016 16:00:00,39.1
5/4/2016 16:00:00,38.72
5/5/2016 16:00:00,38.08
5/6/2016 16:00:00,38.2
5/9/2016 16:00:00,37.73
5/10/2016 16:00:00,38.4
5/11/2016 16:00:00,37.96
5/12/2016 16:00:00,38.54
5/13/2016 16:00:00,37.63
5/16/2016 16:00:00,37.65
5/17/2016 16:00:00,37.49
5/18/2016 16:00:00,37.51
5/19/2016 16:00:00,38.37
5/20/2016 16:00:00,39.83
5/23/2016 16:00:00,40.44
5/24/2016 16:00:00,42.05
5/25/2016 16:00:00,42.48
5/26/2016 16:00:00,43.07
5/27/2016 16:00:00,43.23
5/31/2016 16:00:00,42.77
6/1/2016 16:00:00,42.83
6/2/2016 16:00:00,43.47
6/3/2016 16:00:00,43.6
6/6/2016 16:00:00,43.67
6/7/2016 16:00:00,43.66
6/8/2016 16:00:00,43.82
6/9/2016 16:00:00,43.83
6/10/2016 16:00:00,43.03
6/13/2016 16:00:00,41.82
6/14/2016 16:00:00,41.78
6/15/2016 16:00:00,42.15
6/16/2016 16:00:00,42.05
6/17/2016 16:00:00,42.31
6/20/2016 16:00:00,42.45
6/21/2016 16:00:00,41.94
6/22/2016 16:00:00,42
6/23/2016 16:00:00,42.71
6/24/2016 16:00:00,40.5
6/27/2016 16:00:00,39.14
6/28/2016 16:00:00,40.56
6/29/2016 16:00:00,41.58
6/30/2016 16:00:00,42.89
7/1/2016 16:00:00,42.61
7/5/2016 16:00:00,41.95
7/6/2016 16:00:00,42.12
7/7/2016 16:00:00,42.12
7/8/2016 16:00:00,43.48
7/11/2016 16:00:00,43.16
7/12/2016 16:00:00,43.29
7/13/2016 16:00:00,43.1
7/14/2016 16:00:00,43.48
7/15/2016 16:00:00,43.95
7/18/2016 16:00:00,44.25
7/19/2016 16:00:00,43.48
7/20/2016 16:00:00,43.39
7/21/2016 16:00:00,43.39
7/22/2016 16:00:00,43.72
7/25/2016 16:00:00,43.6
7/26/2016 16:00:00,43.87
7/27/2016 16:00:00,43.9
7/28/2016 16:00:00,44.94
7/29/2016 16:00:00,45.08
8/1/2016 16:00:00,44.24
8/2/2016 16:00:00,43.45
8/3/2016 16:00:00,43.93
8/4/2016 16:00:00,43.74
8/5/2016 16:00:00,44.45
8/8/2016 16:00:00,44.52
8/9/2016 16:00:00,44.38
8/10/2016 16:00:00,44.31
8/11/2016 16:00:00,43.93
8/12/2016 16:00:00,44.07
8/15/2016 16:00:00,43.77
8/16/2016 16:00:00,43.47
8/17/2016 16:00:00,43.63
8/18/2016 16:00:00,43.57
8/19/2016 16:00:00,43.48
8/22/2016 16:00:00,43.8
8/23/2016 16:00:00,44.12
8/24/2016 16:00:00,43.32
8/25/2016 16:00:00,42.56
8/26/2016 16:00:00,42.39
8/29/2016 16:00:00,42.84
8/30/2016 16:00:00,43.21
8/31/2016 16:00:00,43.76
9/1/2016 16:00:00,43.14
9/2/2016 16:00:00,43.82
9/6/2016 16:00:00,43.94
9/7/2016 16:00:00,44.02
9/8/2016 16:00:00,43.24
9/9/2016 16:00:00,42.02
9/12/2016 16:00:00,42.96
9/13/2016 16:00:00,42
9/14/2016 16:00:00,41.98
9/15/2016 16:00:00,42.28
9/16/2016 16:00:00,42.03
9/19/2016 16:00:00,42.18
9/20/2016 16:00:00,42.15
9/21/2016 16:00:00,42.81
9/22/2016 16:00:00,42.98
9/23/2016 16:00:00,42.47
9/26/2016 16:00:00,41.9
9/27/2016 16:00:00,41.89
9/28/2016 16:00:00,41.85
9/29/2016 16:00:00,41.53
9/30/2016 16:00:00,42.17
10/3/2016 16:00:00,42.9
10/4/2016 16:00:00,42.79
10/5/2016 16:00:00,43.27
10/6/2016 16:00:00,43.16
10/7/2016 16:00:00,42.65
10/10/2016 16:00:00,43.27
10/11/2016 16:00:00,42.34
10/12/2016 16:00:00,42.39
10/13/2016 16:00:00,42.25
10/14/2016 16:00:00,42.13
10/17/2016 16:00:00,41.85
10/18/2016 16:00:00,41.98
10/19/2016 16:00:00,42.22
10/20/2016 16:00:00,42.18
10/21/2016 16:00:00,42.32
10/24/2016 16:00:00,42.51
10/25/2016 16:00:00,42.53
10/26/2016 16:00:00,43.28
10/27/2016 16:00:00,43.08
10/28/2016 16:00:00,43.59
10/31/2016 16:00:00,43.57
11/1/2016 16:00:00,46.75
11/2/2016 16:00:00,47.26
11/3/2016 16:00:00,47.43
11/4/2016 16:00:00,46.92
11/7/2016 16:00:00,47.05
11/8/2016 16:00:00,47.72
11/9/2016 16:00:00,46.28
11/10/2016 16:00:00,45.18
11/11/2016 16:00:00,41.73
11/14/2016 16:00:00,42.88
11/15/2016 16:00:00,43.49
11/16/2016 16:00:00,43.26
11/17/2016 16:00:00,43
11/18/2016 16:00:00,43.49
11/21/2016 16:00:00,43.65
11/22/2016 16:00:00,43.51
11/23/2016 16:00:00,43.25
11/25/2016 16:00:00,43.55
11/28/2016 16:00:00,43.11
11/29/2016 16:00:00,42.77
11/30/2016 16:00:00,43.23
12/1/2016 16:00:00,44.31
12/2/2016 16:00:00,44
12/5/2016 16:00:00,43.9
12/6/2016 16:00:00,44.68
12/7/2016 16:00:00,45.2
12/8/2016 16:00:00,45.97
12/9/2016 16:00:00,46.56
12/12/2016 16:00:00,47.02
12/13/2016 16:00:00,46.4
12/14/2016 16:00:00,45.59
12/15/2016 16:00:00,45.74
12/16/2016 16:00:00,46.51
12/19/2016 16:00:00,46.07
12/20/2016 16:00:00,46.22
12/21/2016 16:00:00,46.13
12/22/2016 16:00:00,45.18
12/23/2016 16:00:00,45.15
12/27/2016 16:00:00,45.65
12/28/2016 16:00:00,45.34
12/29/2016 16:00:00,45.36
12/30/2016 16:00:00,45.65
1/3/2017 16:00:00,46.19
1/4/2017 16:00:00,46.11
1/5/2017 16:00:00,45.77
1/6/2017 16:00:00,44.72
1/9/2017 16:00:00,44.75
1/10/2017 16:00:00,44.46
1/11/2017 16:00:00,44.01
1/12/2017 16:00:00,43.44
1/13/2017 16:00:00,43.56
1/17/2017 16:00:00,44.69
1/18/2017 16:00:00,44.95
1/19/2017 16:00:00,44.5
1/20/2017 16:00:00,44.73
1/23/2017 16:00:00,44.71
1/24/2017 16:00:00,44.66
1/25/2017 16:00:00,45.2
1/26/2017 16:00:00,44.55
1/27/2017 16:00:00,44.52
1/30/2017 16:00:00,44.13
1/31/2017 16:00:00,44.26
2/1/2017 16:00:00,43.77
2/2/2017 16:00:00,43.99
2/3/2017 16:00:00,43.99
2/6/2017 16:00:00,44.02
2/7/2017 16:00:00,44.59
2/8/2017 16:00:00,43.46
2/9/2017 16:00:00,43.54
2/10/2017 16:00:00,43.83
2/13/2017 16:00:00,43.71
2/14/2017 16:00:00,43.73
2/15/2017 16:00:00,44.47
2/16/2017 16:00:00,44.1
2/17/2017 16:00:00,44.69
2/21/2017 16:00:00,44.81
2/22/2017 16:00:00,44.72
2/23/2017 16:00:00,45.09
2/24/2017 16:00:00,45.26
2/27/2017 16:00:00,45.37
2/28/2017 16:00:00,46.97
3/1/2017 16:00:00,46.51
3/2/2017 16:00:00,45.48
3/3/2017 16:00:00,45.2
3/6/2017 16:00:00,44.76
3/7/2017 16:00:00,44.46
3/8/2017 16:00:00,43.99
3/9/2017 16:00:00,44.42
3/10/2017 16:00:00,45.04
3/13/2017 16:00:00,44.7
3/14/2017 16:00:00,44.67
3/15/2017 16:00:00,45.01
3/16/2017 16:00:00,44.85
3/17/2017 16:00:00,44.72
3/20/2017 16:00:00,44.85
3/21/2017 16:00:00,44.95
3/22/2017 16:00:00,45.61
3/23/2017 16:00:00,45.61
3/24/2017 16:00:00,45.58
3/27/2017 16:00:00,45.35
3/28/2017 16:00:00,45.72
3/29/2017 16:00:00,46.24
3/30/2017 16:00:00,46.11
3/31/2017 16:00:00,46.04
4/3/2017 16:00:00,45.8
4/4/2017 16:00:00,45.41
4/5/2017 16:00:00,45.26
4/6/2017 16:00:00,45.25
4/7/2017 16:00:00,44.89
