Date,Close
1/22/2015 16:00:00,27.3
1/23/2015 16:00:00,26.81
1/26/2015 16:00:00,26.96
1/27/2015 16:00:00,27.2
1/28/2015 16:00:00,27.18
1/29/2015 16:00:00,27.2
1/30/2015 16:00:00,26.47
2/2/2015 16:00:00,26.69
2/3/2015 16:00:00,26.78
2/4/2015 16:00:00,26.33
2/5/2015 16:00:00,26.9
2/6/2015 16:00:00,26.23
2/9/2015 16:00:00,25.95
2/10/2015 16:00:00,26.29
2/11/2015 16:00:00,26.78
2/12/2015 16:00:00,27.28
2/13/2015 16:00:00,27.16
2/17/2015 16:00:00,27.41
2/18/2015 16:00:00,27.78
2/19/2015 16:00:00,28.36
2/20/2015 16:00:00,28.31
2/23/2015 16:00:00,28.67
2/24/2015 16:00:00,28.14
2/25/2015 16:00:00,28.68
2/26/2015 16:00:00,28.68
2/27/2015 16:00:00,28.31
3/2/2015 16:00:00,28.43
3/3/2015 16:00:00,27.27
3/4/2015 16:00:00,27.84
3/5/2015 16:00:00,27.62
3/6/2015 16:00:00,26.84
3/9/2015 16:00:00,27.39
3/10/2015 16:00:00,27.38
3/11/2015 16:00:00,27.08
3/12/2015 16:00:00,27.53
3/13/2015 16:00:00,27.59
3/16/2015 16:00:00,28
3/17/2015 16:00:00,27.9
3/18/2015 16:00:00,28.1
3/19/2015 16:00:00,28.78
3/20/2015 16:00:00,28.05
3/23/2015 16:00:00,27.63
3/24/2015 16:00:00,27.67
3/25/2015 16:00:00,26.08
3/26/2015 16:00:00,26.3
3/27/2015 16:00:00,26.94
3/30/2015 16:00:00,27.56
3/31/2015 16:00:00,27.16
4/1/2015 16:00:00,27.82
4/2/2015 16:00:00,27.69
4/6/2015 16:00:00,27.44
4/7/2015 16:00:00,27.22
4/8/2015 16:00:00,27.2
4/9/2015 16:00:00,27.44
4/10/2015 16:00:00,27.64
4/13/2015 16:00:00,28.57
4/14/2015 16:00:00,28.32
4/15/2015 16:00:00,28.48
4/16/2015 16:00:00,28.48
4/17/2015 16:00:00,27.85
4/20/2015 16:00:00,28.17
4/21/2015 16:00:00,28.31
4/22/2015 16:00:00,28.18
4/23/2015 16:00:00,29.12
4/24/2015 16:00:00,28.91
4/27/2015 16:00:00,28.67
4/28/2015 16:00:00,28.83
4/29/2015 16:00:00,28.61
4/30/2015 16:00:00,28.04
5/1/2015 16:00:00,29.03
5/4/2015 16:00:00,29.35
5/5/2015 16:00:00,28.93
5/6/2015 16:00:00,29.18
5/7/2015 16:00:00,29.1
5/8/2015 16:00:00,28.61
5/11/2015 16:00:00,29.38
5/12/2015 16:00:00,28.62
5/13/2015 16:00:00,28.26
5/14/2015 16:00:00,28.57
5/15/2015 16:00:00,29.01
5/18/2015 16:00:00,29.19
5/19/2015 16:00:00,29.69
5/20/2015 16:00:00,29.65
5/21/2015 16:00:00,29.35
5/22/2015 16:00:00,29.09
5/26/2015 16:00:00,28.74
5/27/2015 16:00:00,29.3
5/28/2015 16:00:00,29.99
5/29/2015 16:00:00,30.09
6/1/2015 16:00:00,29.63
6/2/2015 16:00:00,29.71
6/3/2015 16:00:00,30.26
6/4/2015 16:00:00,30.44
6/5/2015 16:00:00,30.37
6/8/2015 16:00:00,30.25
6/9/2015 16:00:00,30.03
6/10/2015 16:00:00,30.58
6/11/2015 16:00:00,30.56
6/12/2015 16:00:00,30.07
6/15/2015 16:00:00,30.16
6/16/2015 16:00:00,29.38
6/17/2015 16:00:00,29.51
6/18/2015 16:00:00,30.26
6/19/2015 16:00:00,30.95
6/22/2015 16:00:00,31.39
6/23/2015 16:00:00,31.82
6/24/2015 16:00:00,30.83
6/25/2015 16:00:00,31.08
6/26/2015 16:00:00,31.72
6/29/2015 16:00:00,30.3
6/30/2015 16:00:00,31.12
7/1/2015 16:00:00,31.47
7/2/2015 16:00:00,30.56
7/6/2015 16:00:00,31.03
7/7/2015 16:00:00,31.25
7/8/2015 16:00:00,30.62
7/9/2015 16:00:00,30.93
7/10/2015 16:00:00,31.97
7/13/2015 16:00:00,31.57
7/14/2015 16:00:00,32.04
7/15/2015 16:00:00,31.54
7/16/2015 16:00:00,32.05
7/17/2015 16:00:00,32.53
7/20/2015 16:00:00,32.35
7/21/2015 16:00:00,31.83
7/22/2015 16:00:00,32.2
7/23/2015 16:00:00,31.57
7/24/2015 16:00:00,30.99
7/27/2015 16:00:00,30.97
7/28/2015 16:00:00,31.73
7/29/2015 16:00:00,30.6
7/30/2015 16:00:00,30.94
7/31/2015 16:00:00,31.01
8/3/2015 16:00:00,31.1
8/4/2015 16:00:00,31.17
8/5/2015 16:00:00,30.91
8/6/2015 16:00:00,32.68
8/7/2015 16:00:00,32.52
8/10/2015 16:00:00,33.33
8/11/2015 16:00:00,33.65
8/12/2015 16:00:00,33.31
8/13/2015 16:00:00,32.84
8/14/2015 16:00:00,32.26
8/17/2015 16:00:00,32.8
8/18/2015 16:00:00,32.05
8/19/2015 16:00:00,31.97
8/20/2015 16:00:00,30.93
8/21/2015 16:00:00,31.62
8/24/2015 16:00:00,30.84
8/25/2015 16:00:00,31.39
8/26/2015 16:00:00,32.24
8/27/2015 16:00:00,32.38
8/28/2015 16:00:00,32.72
8/31/2015 16:00:00,31.44
9/1/2015 16:00:00,30.86
9/2/2015 16:00:00,31.71
9/3/2015 16:00:00,30.85
9/4/2015 16:00:00,30.69
9/8/2015 16:00:00,31.08
9/9/2015 16:00:00,30.5
9/10/2015 16:00:00,30.4
9/11/2015 16:00:00,30.77
9/14/2015 16:00:00,30.62
9/15/2015 16:00:00,30.69
9/16/2015 16:00:00,30.23
9/17/2015 16:00:00,30.69
9/18/2015 16:00:00,30.38
9/21/2015 16:00:00,29.56
9/22/2015 16:00:00,28.74
9/23/2015 16:00:00,29.44
9/24/2015 16:00:00,29.18
9/25/2015 16:00:00,27.8
9/28/2015 16:00:00,27.84
9/29/2015 16:00:00,26.96
9/30/2015 16:00:00,26.91
10/1/2015 16:00:00,26.68
10/2/2015 16:00:00,27.26
10/5/2015 16:00:00,27.46
10/6/2015 16:00:00,26.77
10/7/2015 16:00:00,27.8
10/8/2015 16:00:00,28.07
10/9/2015 16:00:00,28.8
10/12/2015 16:00:00,28.88
10/13/2015 16:00:00,28.26
10/14/2015 16:00:00,28.31
10/15/2015 16:00:00,29.47
10/16/2015 16:00:00,29.24
10/19/2015 16:00:00,29.83
10/20/2015 16:00:00,29.6
10/21/2015 16:00:00,28.97
10/22/2015 16:00:00,28.39
10/23/2015 16:00:00,28.47
10/26/2015 16:00:00,29.53
10/27/2015 16:00:00,30.29
10/28/2015 16:00:00,31.15
10/29/2015 16:00:00,30.55
10/30/2015 16:00:00,30.36
11/2/2015 16:00:00,31.36
11/3/2015 16:00:00,31.67
11/4/2015 16:00:00,32.12
11/5/2015 16:00:00,31.9
11/6/2015 16:00:00,32.91
11/9/2015 16:00:00,33.81
11/10/2015 16:00:00,33.79
11/11/2015 16:00:00,33.89
11/12/2015 16:00:00,34.24
11/13/2015 16:00:00,34.52
11/16/2015 16:00:00,33.97
11/17/2015 16:00:00,34.33
11/18/2015 16:00:00,34.95
11/19/2015 16:00:00,34.87
11/20/2015 16:00:00,35.29
11/23/2015 16:00:00,35.64
11/24/2015 16:00:00,36.47
11/25/2015 16:00:00,36.18
11/27/2015 16:00:00,36.47
11/30/2015 16:00:00,35.58
12/1/2015 16:00:00,35.84
12/2/2015 16:00:00,35.62
12/3/2015 16:00:00,34.58
12/4/2015 16:00:00,35.64
12/7/2015 16:00:00,34.99
12/8/2015 16:00:00,34.83
12/9/2015 16:00:00,34.47
12/10/2015 16:00:00,34.64
12/11/2015 16:00:00,34
12/14/2015 16:00:00,34.26
12/15/2015 16:00:00,35.77
12/16/2015 16:00:00,35.99
12/17/2015 16:00:00,35.45
12/18/2015 16:00:00,36.17
12/21/2015 16:00:00,36.24
12/22/2015 16:00:00,36.32
12/23/2015 16:00:00,36.82
12/24/2015 16:00:00,37.15
12/28/2015 16:00:00,37.17
12/29/2015 16:00:00,37.63
12/30/2015 16:00:00,38.04
12/31/2015 16:00:00,37.79
1/4/2016 16:00:00,35.97
1/5/2016 16:00:00,36.45
1/6/2016 16:00:00,36.11
1/7/2016 16:00:00,34.38
1/8/2016 16:00:00,33.3
1/11/2016 16:00:00,32.46
1/12/2016 16:00:00,34.15
1/13/2016 16:00:00,32.34
1/14/2016 16:00:00,33
1/15/2016 16:00:00,32.71
1/19/2016 16:00:00,31.17
1/20/2016 16:00:00,32.92
1/21/2016 16:00:00,33
1/22/2016 16:00:00,34.15
1/25/2016 16:00:00,34.06
1/26/2016 16:00:00,34.34
1/27/2016 16:00:00,33.43
1/28/2016 16:00:00,33.18
1/29/2016 16:00:00,34.57
2/1/2016 16:00:00,34.45
2/2/2016 16:00:00,35.31
2/3/2016 16:00:00,35.32
2/4/2016 16:00:00,34.82
2/5/2016 16:00:00,33.79
2/8/2016 16:00:00,31.24
2/9/2016 16:00:00,31.76
2/10/2016 16:00:00,32.68
2/11/2016 16:00:00,33.24
2/12/2016 16:00:00,33.89
2/16/2016 16:00:00,34.91
2/17/2016 16:00:00,35.15
2/18/2016 16:00:00,34.29
2/19/2016 16:00:00,35.6
2/22/2016 16:00:00,35.96
2/23/2016 16:00:00,35.01
2/24/2016 16:00:00,35.29
2/25/2016 16:00:00,35.11
2/26/2016 16:00:00,33.94
2/29/2016 16:00:00,31.95
3/1/2016 16:00:00,33.17
3/2/2016 16:00:00,33.58
3/3/2016 16:00:00,32.9
3/4/2016 16:00:00,33.44
3/7/2016 16:00:00,33.6
3/8/2016 16:00:00,32.68
3/9/2016 16:00:00,32.47
3/10/2016 16:00:00,32.32
3/11/2016 16:00:00,32.11
3/14/2016 16:00:00,31.89
3/15/2016 16:00:00,31.2
3/16/2016 16:00:00,31.04
3/17/2016 16:00:00,29.88
3/18/2016 16:00:00,30.39
3/21/2016 16:00:00,30.47
3/22/2016 16:00:00,32.49
3/23/2016 16:00:00,31.31
3/24/2016 16:00:00,31.88
3/28/2016 16:00:00,31.71
3/29/2016 16:00:00,33.55
3/30/2016 16:00:00,33.26
3/31/2016 16:00:00,34.33
4/1/2016 16:00:00,34.52
4/4/2016 16:00:00,35.14
4/5/2016 16:00:00,35.49
4/6/2016 16:00:00,37.34
4/7/2016 16:00:00,36.69
4/8/2016 16:00:00,36.79
4/11/2016 16:00:00,36.28
4/12/2016 16:00:00,36.55
4/13/2016 16:00:00,37.44
4/14/2016 16:00:00,36.55
4/15/2016 16:00:00,37.4
4/18/2016 16:00:00,37.88
4/19/2016 16:00:00,37.17
4/20/2016 16:00:00,36.83
4/21/2016 16:00:00,37.25
4/22/2016 16:00:00,38.33
4/25/2016 16:00:00,38.45
4/26/2016 16:00:00,38.01
4/27/2016 16:00:00,37.44
4/28/2016 16:00:00,37.02
4/29/2016 16:00:00,36.38
5/2/2016 16:00:00,37.56
5/3/2016 16:00:00,37.07
5/4/2016 16:00:00,35.84
5/5/2016 16:00:00,35.75
5/6/2016 16:00:00,36.17
5/9/2016 16:00:00,36.9
5/10/2016 16:00:00,37.24
5/11/2016 16:00:00,36.62
5/12/2016 16:00:00,36.72
5/13/2016 16:00:00,37.28
5/16/2016 16:00:00,38.57
5/17/2016 16:00:00,38.86
5/18/2016 16:00:00,39.45
5/19/2016 16:00:00,38.95
5/20/2016 16:00:00,39.73
5/23/2016 16:00:00,39.56
5/24/2016 16:00:00,39.98
5/25/2016 16:00:00,40.58
5/26/2016 16:00:00,40.75
5/27/2016 16:00:00,41.27
5/31/2016 16:00:00,41.44
6/1/2016 16:00:00,41.07
6/2/2016 16:00:00,41.22
6/3/2016 16:00:00,41.28
6/6/2016 16:00:00,41.76
6/7/2016 16:00:00,41.41
6/8/2016 16:00:00,41.51
6/9/2016 16:00:00,41.07
6/10/2016 16:00:00,39.95
6/13/2016 16:00:00,38.98
6/14/2016 16:00:00,39.48
6/15/2016 16:00:00,38.87
6/16/2016 16:00:00,38.8
6/17/2016 16:00:00,36.81
6/20/2016 16:00:00,37.14
6/21/2016 16:00:00,37.14
6/22/2016 16:00:00,29.59
6/23/2016 16:00:00,28.95
6/24/2016 16:00:00,27.71
6/27/2016 16:00:00,25.73
6/28/2016 16:00:00,26.75
6/29/2016 16:00:00,26.61
6/30/2016 16:00:00,26.56
7/1/2016 16:00:00,27.12
7/5/2016 16:00:00,27.18
7/6/2016 16:00:00,27.67
7/7/2016 16:00:00,27.94
7/8/2016 16:00:00,28.37
7/11/2016 16:00:00,28.78
7/12/2016 16:00:00,29.76
7/13/2016 16:00:00,29.03
7/14/2016 16:00:00,29.08
7/15/2016 16:00:00,29.45
7/18/2016 16:00:00,29.53
7/19/2016 16:00:00,28.62
7/20/2016 16:00:00,30.03
7/21/2016 16:00:00,30.51
7/22/2016 16:00:00,30.54
7/25/2016 16:00:00,31.39
7/26/2016 16:00:00,31.58
7/27/2016 16:00:00,31.9
7/28/2016 16:00:00,31.03
7/29/2016 16:00:00,31.54
8/1/2016 16:00:00,30.97
8/2/2016 16:00:00,30.47
8/3/2016 16:00:00,30.42
8/4/2016 16:00:00,30.69
8/5/2016 16:00:00,29.78
8/8/2016 16:00:00,29.77
8/9/2016 16:00:00,29.63
8/10/2016 16:00:00,27.44
8/11/2016 16:00:00,27.6
8/12/2016 16:00:00,26.87
8/15/2016 16:00:00,27.42
8/16/2016 16:00:00,26.56
8/17/2016 16:00:00,26.9
8/18/2016 16:00:00,27.92
8/19/2016 16:00:00,28.01
8/22/2016 16:00:00,27.77
8/23/2016 16:00:00,27.63
8/24/2016 16:00:00,27.06
8/25/2016 16:00:00,27.25
8/26/2016 16:00:00,27.59
8/29/2016 16:00:00,27.46
8/30/2016 16:00:00,27.06
8/31/2016 16:00:00,26.65
9/1/2016 16:00:00,26.41
9/2/2016 16:00:00,26.9
9/6/2016 16:00:00,27.35
9/7/2016 16:00:00,27.69
9/8/2016 16:00:00,27.86
9/9/2016 16:00:00,26.71
9/12/2016 16:00:00,27.55
9/13/2016 16:00:00,26.81
9/14/2016 16:00:00,26.95
9/15/2016 16:00:00,27.45
9/16/2016 16:00:00,27.49
9/19/2016 16:00:00,26.99
9/20/2016 16:00:00,28
9/21/2016 16:00:00,28.59
9/22/2016 16:00:00,28.74
9/23/2016 16:00:00,28.36
9/26/2016 16:00:00,28.1
9/27/2016 16:00:00,28.5
9/28/2016 16:00:00,29.16
9/29/2016 16:00:00,27.76
9/30/2016 16:00:00,31.53
10/3/2016 16:00:00,31.62
10/4/2016 16:00:00,31.55
10/5/2016 16:00:00,32.23
10/6/2016 16:00:00,31.9
10/7/2016 16:00:00,31.19
10/10/2016 16:00:00,32.08
10/11/2016 16:00:00,31.85
10/12/2016 16:00:00,31
10/13/2016 16:00:00,30.19
10/14/2016 16:00:00,29.24
10/17/2016 16:00:00,28.64
10/18/2016 16:00:00,28.7
10/19/2016 16:00:00,28.51
10/20/2016 16:00:00,28.39
10/21/2016 16:00:00,28.14
10/24/2016 16:00:00,28.29
10/25/2016 16:00:00,27.85
10/26/2016 16:00:00,27.77
10/27/2016 16:00:00,27.47
10/28/2016 16:00:00,26.9
10/31/2016 16:00:00,26.72
11/1/2016 16:00:00,27.13
11/2/2016 16:00:00,25.43
11/3/2016 16:00:00,24.6
11/4/2016 16:00:00,25.32
11/7/2016 16:00:00,26.36
11/8/2016 16:00:00,27.8
11/9/2016 16:00:00,28.9
11/10/2016 16:00:00,30.6
11/11/2016 16:00:00,30.9
11/14/2016 16:00:00,31.4
11/15/2016 16:00:00,30.4
11/16/2016 16:00:00,29.47
11/17/2016 16:00:00,29.86
11/18/2016 16:00:00,29.42
11/21/2016 16:00:00,29.43
11/22/2016 16:00:00,28.81
11/23/2016 16:00:00,29.54
11/25/2016 16:00:00,30.14
11/28/2016 16:00:00,28.31
11/29/2016 16:00:00,28.3
11/30/2016 16:00:00,26.76
12/1/2016 16:00:00,26.29
12/2/2016 16:00:00,26.27
12/5/2016 16:00:00,27.5
12/6/2016 16:00:00,27.77
12/7/2016 16:00:00,26.52
12/8/2016 16:00:00,27.22
12/9/2016 16:00:00,32.37
12/12/2016 16:00:00,33.47
12/13/2016 16:00:00,34.21
12/14/2016 16:00:00,34.57
12/15/2016 16:00:00,35.83
12/16/2016 16:00:00,35.88
12/19/2016 16:00:00,34.12
12/20/2016 16:00:00,35.07
12/21/2016 16:00:00,34.15
12/22/2016 16:00:00,33.5
12/23/2016 16:00:00,33.59
12/27/2016 16:00:00,32.54
12/28/2016 16:00:00,32.69
12/29/2016 16:00:00,33.24
12/30/2016 16:00:00,32.84
1/3/2017 16:00:00,33.23
1/4/2017 16:00:00,33.88
1/5/2017 16:00:00,33.31
1/6/2017 16:00:00,34.66
1/9/2017 16:00:00,32.04
1/10/2017 16:00:00,31.09
1/11/2017 16:00:00,30.4
1/12/2017 16:00:00,30.19
1/13/2017 16:00:00,30.66
1/17/2017 16:00:00,30
1/18/2017 16:00:00,29.92
1/19/2017 16:00:00,29.34
1/20/2017 16:00:00,29.44
1/23/2017 16:00:00,29.9
1/24/2017 16:00:00,29.97
1/25/2017 16:00:00,30.24
1/26/2017 16:00:00,30.37
1/27/2017 16:00:00,30.15
1/30/2017 16:00:00,29.72
1/31/2017 16:00:00,30.27
2/1/2017 16:00:00,30.21
2/2/2017 16:00:00,30.35
2/3/2017 16:00:00,30.29
2/6/2017 16:00:00,30.41
2/7/2017 16:00:00,29.35
2/8/2017 16:00:00,29.76
2/9/2017 16:00:00,30.14
2/10/2017 16:00:00,29.71
2/13/2017 16:00:00,29.9
2/14/2017 16:00:00,30.2
2/15/2017 16:00:00,30.94
2/16/2017 16:00:00,30.93
2/17/2017 16:00:00,30.39
2/21/2017 16:00:00,29.98
2/22/2017 16:00:00,29.92
2/23/2017 16:00:00,29.78
2/24/2017 16:00:00,29.95
2/27/2017 16:00:00,30.63
2/28/2017 16:00:00,31.38
3/1/2017 16:00:00,31.73
3/2/2017 16:00:00,31.56
3/3/2017 16:00:00,31.43
3/6/2017 16:00:00,31.63
3/7/2017 16:00:00,30.74
3/8/2017 16:00:00,30.98
3/9/2017 16:00:00,31.05
3/10/2017 16:00:00,31.05
3/13/2017 16:00:00,30.89
3/14/2017 16:00:00,30.33
3/15/2017 16:00:00,30.56
3/16/2017 16:00:00,30.89
3/17/2017 16:00:00,30.47
3/20/2017 16:00:00,30.37
3/21/2017 16:00:00,28.89
3/22/2017 16:00:00,29.37
3/23/2017 16:00:00,28.36
3/24/2017 16:00:00,28.82
3/27/2017 16:00:00,29.1
3/28/2017 16:00:00,28.84
3/29/2017 16:00:00,29.38
3/30/2017 16:00:00,28.87
3/31/2017 16:00:00,29.04
4/3/2017 16:00:00,28.31
4/4/2017 16:00:00,28.43
4/5/2017 16:00:00,28.3
4/6/2017 16:00:00,28.54
4/7/2017 16:00:00,28.5
4/10/2017 16:00:00,28.73
